SURVYEAR,NCESSCH,LEANM,SCHNAM,LCITY,LSTATE,LZIP,TYPE,STATUS,GSLO,GSHI,LEVEL,TITLEISTAT,TITLEI,CHARTR,VIRTUALSTAT,FRELCH,REDLCH,TOTFRL,MEMBER,latitude,longitude
2013,400435000139,BIG PASTURE,BIG PASTURE HS,RANDLETT,OK,73562,1,1,09,12,3,1,1,2,VIRTUALNO,19,4,23,63,34.180100,-98.470100
2013,400436000140,BILLINGS,BILLINGS ES,BILLINGS,OK,74630,1,1,PK,08,1,5,1,2,VIRTUALNO,35,3,38,46,36.532300,-97.444400
2013,400436000141,BILLINGS,BILLINGS HS,BILLINGS,OK,74630,1,1,09,12,3,5,1,2,VIRTUALNO,12,1,13,16,36.531600,-97.444500
2013,400447000146,BISHOP,BISHOP PUBLIC SCHOOL,LAWTON,OK,73505,1,1,PK,06,1,5,1,2,VIRTUALNO,240,88,328,511,34.579500,-98.421600
2013,400450000147,BIXBY,CENTRAL ES,BIXBY,OK,74008,1,1,PK,03,1,2,1,2,VIRTUALNO,190,42,232,852,35.938900,-95.880500
2013,400450000148,BIXBY,BIXBY HS,BIXBY,OK,74008,1,1,09,12,3,6,2,2,VIRTUALNO,255,94,349,1528,35.936000,-95.875200
2013,400450002097,BIXBY,BIXBY MS,BIXBY,OK,74008,1,1,07,08,2,2,1,2,VIRTUALNO,164,61,225,833,35.931000,-95.875700
2013,400450002334,BIXBY,BIXBY NORTH ES,BIXBY,OK,74008,1,1,PK,03,1,6,2,2,VIRTUALNO,133,38,171,878,35.990500,-95.897500
2013,400450002665,BIXBY,NORTH INTERMEDIATE SCHOOL,BIXBY,OK,74008,1,1,04,06,2,6,2,2,VIRTUALNO,75,26,101,532,35.990200,-95.899900
2013,400450002748,BIXBY,CENTRAL INTERMEDIATE SCHOOL,BIXBY,OK,74008,1,1,04,06,2,2,1,2,VIRTUALNO,125,50,175,520,35.930200,-95.874500
2013,400450002772,BIXBY,NORTHEAST ES AND IS,BROKEN ARROW,OK,74011,1,3,PK,06,1,6,2,2,VIRTUALNO,77,14,91,489,35.973900,-95.842900
2013,400463000151,BLACKWELL,BLACKWELL HS,BLACKWELL,OK,74631,1,1,09,12,3,4,1,2,VIRTUALNO,190,58,248,395,36.788600,-97.281500
2013,400463000152,BLACKWELL,BLACKWELL MS,BLACKWELL,OK,74631,1,1,05,08,2,5,1,2,VIRTUALNO,187,50,237,319,36.794600,-97.285000
2013,400463000153,BLACKWELL,HUSTON EC CTR,BLACKWELL,OK,74631,1,1,PK,KG,1,5,1,2,VIRTUALNO,140,32,172,210,36.786800,-97.286800
2013,400463002687,BLACKWELL,BLACKWELL ES,BLACKWELL,OK,74631,1,1,01,05,1,5,1,2,VIRTUALNO,316,63,379,478,36.795400,-97.308600
2013,400465000157,BLAIR,BLAIR ES,BLAIR,OK,73526,1,1,PK,08,1,5,1,2,VIRTUALNO,99,23,122,205,34.779600,-99.346700
2013,400465000158,BLAIR,BLAIR HS,BLAIR,OK,73526,1,1,09,12,3,4,1,2,VIRTUALNO,33,10,43,91,34.778600,-99.335100
2013,400468000159,BLANCHARD,BLANCHARD ES,BLANCHARD,OK,73010,1,1,PK,02,1,5,1,2,VIRTUALNO,210,40,250,586,35.152200,-97.656800
2013,400468000160,BLANCHARD,BLANCHARD HS,BLANCHARD,OK,73010,1,1,09,12,3,1,1,2,VIRTUALNO,183,21,204,516,35.150300,-97.668300
2013,400468002240,BLANCHARD,BLANCHARD MS,BLANCHARD,OK,73010,1,1,06,08,2,4,1,2,VIRTUALNO,153,21,174,385,35.131300,-97.671900
2013,400468002368,BLANCHARD,BLANCHARD INTERMEDIATE ES,BLANCHARD,OK,73010,1,1,03,05,1,5,1,2,VIRTUALNO,156,28,184,398,35.134700,-97.653000
2013,400483000164,BLUEJACKET,BLUEJACKET ES,BLUEJACKET,OK,74333,1,1,PK,05,1,5,1,2,VIRTUALNO,48,11,59,81,36.802100,-95.071500
2013,400483000165,BLUEJACKET,BLUEJACKET HS,BLUEJACKET,OK,74333,1,1,09,12,3,4,1,2,VIRTUALNO,37,10,47,69,36.801700,-95.071000
2013,400483002082,BLUEJACKET,BLUEJACKET MS,BLUEJACKET,OK,74333,1,1,06,08,2,4,1,2,VIRTUALNO,31,6,37,54,36.801700,-95.071000
2013,400486000166,BOISE CITY,BOISE CITY ES,BOISE CITY,OK,73933,1,1,PK,06,1,5,1,2,VIRTUALNO,97,37,134,168,36.725700,-102.507800
2013,400486000167,BOISE CITY,BOISE CITY HS,BOISE CITY,OK,73933,1,1,09,12,3,5,1,2,VIRTUALNO,30,18,48,80,36.728200,-102.504900
2013,400486002779,BOISE CITY,BOISE CITY JHS,BOISE CITY,OK,73933,1,3,07,08,2,4,1,2,VIRTUALNO,19,8,27,38,36.725700,-102.508000
2013,400495000170,BOKOSHE,BOKOSHE ES,BOKOSHE,OK,74930,1,1,PK,06,1,5,1,2,VIRTUALNO,99,0,99,111,35.189700,-94.791700
2013,400495000422,BOKOSHE,BOKOSHE JHS,BOKOSHE,OK,74930,1,1,07,09,2,4,1,2,VIRTUALNO,37,2,39,43,35.189900,-94.792200
2013,400495029693,BOKOSHE,BOKOSHE HS,BOKOSHE,OK,74930,1,1,10,12,3,4,1,2,VIRTUALNO,34,0,34,37,35.189900,-94.792200
2013,400501005010,BOONE-APACHE,APACHE ES,APACHE,OK,73006,1,1,PK,05,1,5,1,2,VIRTUALNO,210,24,234,297,34.895600,-98.362400
2013,400501005012,BOONE-APACHE,APACHE MS,APACHE,OK,73006,1,1,06,08,2,5,1,2,VIRTUALNO,86,15,101,141,34.894000,-98.364400
2013,400501005013,BOONE-APACHE,APACHE HS,APACHE,OK,73006,1,1,09,12,3,5,1,2,VIRTUALNO,86,29,115,153,34.894000,-98.364400
2013,400504000177,BOSWELL,BOSWELL ES,BOSWELL,OK,74727,1,1,PK,06,1,5,1,2,VIRTUALNO,178,31,209,248,34.029600,-95.867700
2013,400504002369,BOSWELL,BOSWELL MS,BOSWELL,OK,74727,1,1,07,08,2,5,1,2,VIRTUALNO,26,9,35,42,34.027600,-95.868100
2013,400504029640,BOSWELL,BOSWELL HS,BOSWELL,OK,74727,1,1,09,12,3,5,1,2,VIRTUALNO,43,9,52,83,34.027600,-95.868100
2013,400513000179,BOWLEGS,BOWLEGS ES,BOWLEGS,OK,74830,1,1,PK,08,1,5,1,2,VIRTUALNO,155,25,180,202,35.147300,-96.667900
2013,400513000180,BOWLEGS,BOWLEGS HS,BOWLEGS,OK,74830,1,1,09,12,3,5,1,2,VIRTUALNO,64,7,71,90,35.147900,-96.667700
2013,400516000181,BOWRING,BOWRING PUBLIC SCHOOL,PAWHUSKA,OK,74056,1,1,PK,08,1,5,1,2,VIRTUALNO,56,6,62,87,36.877700,-96.116500
2013,400528000185,BRAGGS,BRAGGS ES,BRAGGS,OK,74423,1,1,PK,08,1,5,1,2,VIRTUALNO,97,11,108,135,35.667300,-95.197900
2013,400528000186,BRAGGS,BRAGGS HS,BRAGGS,OK,74423,1,1,09,12,3,5,1,2,VIRTUALNO,37,5,42,55,35.667300,-95.197900
2013,400534000189,BRAY-DOYLE,BRAY-DOYLE ES,MARLOW,OK,73055,1,1,PK,08,1,5,1,2,VIRTUALNO,109,26,135,278,34.645000,-97.817900
2013,400534000190,BRAY-DOYLE,BRAY-DOYLE HS,MARLOW,OK,73055,1,1,09,12,3,4,1,2,VIRTUALNO,51,14,65,117,34.645000,-97.817900
2013,400540001674,BRIDGE CREEK,BRIDGE CREEK MS,BLANCHARD,OK,73010,1,1,06,08,2,4,1,2,VIRTUALNO,138,22,160,321,35.232800,-97.706000
2013,400540029674,BRIDGE CREEK,BRIDGE CREEK ES,BLANCHARD,OK,73010,1,1,PK,05,1,5,1,2,VIRTUALNO,277,56,333,721,35.232800,-97.706000
2013,400540029677,BRIDGE CREEK,BRIDGE CREEK HS,BLANCHARD,OK,73010,1,1,09,12,3,4,1,2,VIRTUALNO,135,36,171,419,35.232800,-97.706000
2013,400543000192,BRIGGS,BRIGGS PUBLIC SCHOOL,TAHLEQUAH,OK,74464,1,1,PK,08,1,5,1,2,VIRTUALNO,383,36,419,452,35.923500,-94.872800
2013,400546000193,BRISTOW,BRISTOW HS,BRISTOW,OK,74010,1,1,09,12,3,4,1,2,VIRTUALNO,267,48,315,487,35.841200,-96.397800
2013,400546000195,BRISTOW,EDISON ES,BRISTOW,OK,74010,1,1,PK,02,1,5,1,2,VIRTUALNO,408,26,434,503,35.836400,-96.391800
2013,400546000196,BRISTOW,COLLINS ES,BRISTOW,OK,74010,1,1,03,05,1,5,1,2,VIRTUALNO,200,35,235,343,35.840300,-96.395700
2013,400546002083,BRISTOW,BRISTOW MS,BRISTOW,OK,74010,1,1,06,08,2,5,1,2,VIRTUALNO,244,35,279,382,35.841800,-96.400000
2013,400549000197,BROKEN ARROW,ARROWHEAD ES,BROKEN ARROW,OK,74012,1,1,PK,05,1,5,1,2,VIRTUALNO,234,55,289,484,36.065900,-95.803800
2013,400549000198,BROKEN ARROW,BROKEN ARROW HS,BROKEN ARROW,OK,74012,1,1,09,12,3,6,2,2,VIRTUALNO,524,209,733,2323,36.072400,-95.766900
2013,400549000199,BROKEN ARROW,BROKEN ARROW S INTERMEDIATE HS,BROKEN ARROW,OK,74011,1,1,09,10,4,4,1,2,VIRTUALNO,317,141,458,1144,36.016500,-95.790200
2013,400549000200,BROKEN ARROW,CENTENNIAL MS,BROKEN ARROW,OK,74012,1,1,06,08,2,1,1,2,VIRTUALNO,275,120,395,1002,36.087400,-95.792100
2013,400549000203,BROKEN ARROW,RHOADES ES,BROKEN ARROW,OK,74012,1,1,KG,05,1,5,1,2,VIRTUALNO,202,86,288,436,36.058400,-95.787600
2013,400549000204,BROKEN ARROW,OAK CREST ES,BROKEN ARROW,OK,74012,1,2,PK,05,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,36.036400,-95.787600
2013,400549000205,BROKEN ARROW,SEQUOYAH MS,BROKEN ARROW,OK,74012,1,1,06,08,2,4,1,2,VIRTUALNO,232,87,319,548,36.024400,-95.796400
2013,400549000207,BROKEN ARROW,VANDEVER ES,BROKEN ARROW,OK,74012,1,1,KG,05,1,4,1,2,VIRTUALNO,162,61,223,417,36.025600,-95.805200
2013,400549001460,BROKEN ARROW,COUNTRY LANE PRIMARY ES,BROKEN ARROW,OK,74012,1,1,PK,02,1,6,2,2,VIRTUALNO,171,79,250,827,36.088600,-95.789500
2013,400549001856,BROKEN ARROW,HASKELL MS,BROKEN ARROW,OK,74012,1,2,06,08,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,36.047600,-95.780400
2013,400549001876,BROKEN ARROW,LYNN WOOD ES,BROKEN ARROW,OK,74012,1,1,KG,05,1,5,1,2,VIRTUALNO,235,65,300,495,36.038400,-95.808000
2013,400549002095,BROKEN ARROW,OLIVER MS,BROKEN ARROW,OK,74012,1,1,06,08,2,4,1,2,VIRTUALNO,253,114,367,805,36.047300,-95.790800
2013,400549002362,BROKEN ARROW,LIBERTY ES,BROKEN ARROW,OK,74014,1,1,PK,05,1,1,1,2,VIRTUALNO,244,58,302,764,36.100300,-95.745500
2013,400549002695,BROKEN ARROW,COUNTRY LANE INTERMEDIATE ES,BROKEN ARROW,OK,74012,1,1,03,05,1,6,2,2,VIRTUALNO,193,72,265,758,36.090000,-95.794200
2013,400549002763,BROKEN ARROW,ASPEN CREEK EC CENTER,BROKEN ARROW,OK,74011,1,3,PK,PK,1,6,2,2,VIRTUALNO,53,32,85,297,36.002900,-95.807100
2013,400549002770,BROKEN ARROW,ONETA RIDGE MS,BROKEN ARROW,OK,74014,1,3,06,08,2,1,1,2,VIRTUALNO,209,88,297,747,36.037300,-95.704800
2013,400549002771,BROKEN ARROW,CREEKWOOD ES,BROKEN ARROW,OK,74012,1,3,KG,05,1,4,1,2,VIRTUALNO,258,75,333,622,36.075500,-95.776000
2013,400549002773,BROKEN ARROW,PARKLANE EARLY CHILDHOOD CTR,BROKEN ARROW,OK,74014,1,3,PK,PK,1,6,2,2,VIRTUALNO,76,27,103,285,36.050900,-95.714600
2013,400549002777,BROKEN ARROW,ASPEN CREEK ES,BROKEN ARROW,OK,74011,1,3,PK,05,1,4,1,2,VIRTUALNO,230,52,282,635,36.002900,-95.807100
2013,400549002778,BROKEN ARROW,OAK CREST ES,BROKEN ARROW,OK,74012,1,3,PK,05,1,2,1,2,VIRTUALNO,270,68,338,657,36.048600,-95.779600
2013,400549002781,BROKEN ARROW,CREEKWOOD EARLY CHILDHOOD CTR,BROKEN ARROW,OK,74012,1,3,PK,PK,1,6,2,2,VIRTUALNO,40,20,60,299,36.075500,-95.775600
2013,400549029801,BROKEN ARROW,INDIAN SPRINGS ES,BROKEN ARROW,OK,74011,1,2,PK,05,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,35.965800,-95.809100
2013,400549029802,BROKEN ARROW,HIGHLAND PARK ES,BROKEN ARROW,OK,74014,1,1,KG,05,1,1,1,2,VIRTUALNO,172,72,244,779,36.037700,-95.700200
2013,400549029803,BROKEN ARROW,ARROW SPRINGS ES,BROKEN ARROW,OK,74011,1,2,PK,05,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,36.011000,-95.789400
2013,400549029804,BROKEN ARROW,LEISURE PARK ES,BROKEN ARROW,OK,74011,1,1,KG,05,1,4,1,2,VIRTUALNO,169,60,229,513,36.009200,-95.805400
2013,400549029805,BROKEN ARROW,WESTWOOD ES,BROKEN ARROW,OK,74012,1,2,PK,05,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,36.069900,-95.768600
2013,400549029806,BROKEN ARROW,SPRING CREEK ES,BROKEN ARROW,OK,74011,1,1,PK,05,1,1,1,2,VIRTUALNO,136,57,193,505,35.981000,-95.785000
2013,400549029807,BROKEN ARROW,CHILDERS MS,BROKEN ARROW,OK,74011,1,1,06,08,2,4,1,2,VIRTUALNO,254,85,339,735,35.987500,-95.785400
2013,400549029808,BROKEN ARROW,BROKEN ARROW N INTERMEDIATE HS,BROKEN ARROW,OK,74012,1,1,09,10,4,4,1,2,VIRTUALNO,487,146,633,1349,36.052800,-95.781100
2013,400549029849,BROKEN ARROW,WOLF CREEK ES,BROKEN ARROW,OK,74011,1,1,KG,05,1,1,1,2,VIRTUALNO,126,50,176,521,36.019100,-95.825300
2013,400552000208,BROKEN BOW,BENNETT ES,BROKEN BOW,OK,74728,1,1,03,05,1,5,1,2,VIRTUALNO,263,29,292,347,34.031400,-94.737300
2013,400552000209,BROKEN BOW,BROKEN BOW HS,BROKEN BOW,OK,74728,1,1,09,12,3,5,1,2,VIRTUALNO,321,39,360,622,34.031400,-94.737300
2013,400552000211,BROKEN BOW,RECTOR JOHNSON MS,BROKEN BOW,OK,74728,1,1,06,08,2,5,1,2,VIRTUALNO,236,23,259,320,34.031400,-94.737300
2013,400552029704,BROKEN BOW,DIERKS ES,BROKEN BOW,OK,74728,1,1,PK,02,1,5,1,2,VIRTUALNO,368,28,396,458,34.031400,-94.737300
2013,400558000214,BRUSHY,BRUSHY PUBLIC SCHOOL,SALLISAW,OK,74955,1,1,PK,08,1,5,1,2,VIRTUALNO,280,41,321,375,35.552000,-94.744100
2013,400576000215,BUFFALO,BUFFALO ES,BUFFALO,OK,73834,1,1,PK,08,1,5,1,2,VIRTUALNO,117,48,165,239,36.829800,-99.627000
2013,400576029684,BUFFALO,BUFFALO HS,BUFFALO,OK,73834,1,1,09,12,3,4,1,2,VIRTUALNO,32,16,48,72,36.829800,-99.627000
2013,400582000217,BUFFALO VALLEY,BUFFALO VALLEY ES,TALIHINA,OK,74571,1,1,PK,08,1,5,1,2,VIRTUALNO,76,9,85,110,34.731300,-95.245800
2013,400582029692,BUFFALO VALLEY,BUFFALO VALLEY HS,TALIHINA,OK,74571,1,1,09,12,3,4,1,2,VIRTUALNO,37,6,43,60,34.731300,-95.245800
2013,400591000220,BURLINGTON,BURLINGTON ES,BURLINGTON,OK,73722,1,1,PK,08,1,5,1,2,VIRTUALNO,43,15,58,114,36.901600,-98.422700
2013,400591000221,BURLINGTON,BURLINGTON HS,BURLINGTON,OK,73722,1,1,09,12,3,5,1,2,VIRTUALNO,6,2,8,36,36.901600,-98.422700
2013,400600000227,BUTNER,BUTNER ES,CROMWELL,OK,74837,1,1,PK,08,1,5,1,2,VIRTUALNO,113,20,133,163,35.337600,-96.458500
2013,400600000228,BUTNER,BUTNER HS,CROMWELL,OK,74837,1,1,09,12,3,4,1,2,VIRTUALNO,44,15,59,85,35.338000,-96.459000
2013,400603000229,BYARS,BYARS PUBLIC SCHOOL,BYARS,OK,74831,1,1,PK,08,1,5,1,2,VIRTUALNO,34,0,34,40,34.869200,-97.050600
2013,400606000230,BYNG,BYNG ES,ADA,OK,74820,1,1,04,06,2,5,1,2,VIRTUALNO,141,35,176,283,34.860900,-96.662100
2013,400606029749,BYNG,HOMER ES,ADA,OK,74820,1,1,PK,05,1,5,1,2,VIRTUALNO,275,67,342,603,34.787200,-96.634800
2013,400606029750,BYNG,FRANCIS ES,ADA,OK,74820,1,1,PK,03,1,5,1,2,VIRTUALNO,169,26,195,246,34.863900,-96.623200
2013,400606029751,BYNG,BYNG JHS,ADA,OK,74820,1,1,07,09,2,5,1,2,VIRTUALNO,162,40,202,337,34.860900,-96.662100
2013,400606029752,BYNG,BYNG HS,ADA,OK,74820,1,1,10,12,3,5,1,2,VIRTUALNO,119,35,154,311,34.860900,-96.662100
2013,400612000107,CACHE,CACHE INTERMEDIATE ES,CACHE,OK,73527,1,1,02,04,1,4,1,2,VIRTUALNO,165,41,206,383,34.621300,-98.628200
2013,400612000235,CACHE,CACHE PRIMARY ES,CACHE,OK,73527,1,1,PK,01,1,4,1,2,VIRTUALNO,141,32,173,338,34.622700,-98.627900
2013,400612002757,CACHE,CACHE 5TH AND 6TH GRADE MS,CACHE,OK,73527,1,1,05,06,2,4,1,2,VIRTUALNO,115,27,142,279,34.623600,-98.628200
2013,400612029646,CACHE,CACHE MS,CACHE,OK,73527,1,1,07,08,2,4,1,2,VIRTUALNO,84,18,102,244,34.622700,-98.627400
2013,400612029647,CACHE,CACHE HS,CACHE,OK,73527,1,1,09,12,3,1,1,2,VIRTUALNO,135,47,182,547,34.623100,-98.624900
2013,400615000237,CADDO,CADDO ES,CADDO,OK,74729,1,1,PK,08,1,5,1,2,VIRTUALNO,236,36,272,332,34.121900,-96.271400
2013,400615029619,CADDO,CADDO HS,CADDO,OK,74729,1,1,09,12,3,4,1,2,VIRTUALNO,82,9,91,137,34.121300,-96.271100
2013,400618000239,CALERA,CALERA ES,CALERA,OK,74730,1,1,PK,08,1,5,1,2,VIRTUALNO,259,77,336,485,33.935800,-96.429600
2013,400618000240,CALERA,CALERA HS,CALERA,OK,74730,1,1,09,12,3,4,1,2,VIRTUALNO,84,31,115,189,33.936500,-96.429300
2013,400624000241,CALUMET,CALUMET ES,CALUMET,OK,73014,1,1,PK,06,1,5,1,2,VIRTUALNO,94,9,103,149,35.601200,-98.121100
2013,400624001926,CALUMET,CALUMET JHS,CALUMET,OK,73014,1,1,07,08,2,4,1,2,VIRTUALNO,15,4,19,25,35.601200,-98.121100
2013,400624029629,CALUMET,CALUMET HS,CALUMET,OK,73014,1,1,09,12,3,4,1,2,VIRTUALNO,52,11,63,105,35.601200,-98.121100
2013,400627000243,CALVIN,CALVIN ES,CALVIN,OK,74531,1,1,PK,08,1,5,1,2,VIRTUALNO,73,15,88,119,34.965900,-96.245900
2013,400627000244,CALVIN,CALVIN HS,CALVIN,OK,74531,1,1,09,12,3,4,1,2,VIRTUALNO,38,6,44,52,34.965900,-96.245900
2013,400633000246,CAMERON,CAMERON ES,CAMERON,OK,74932,1,1,PK,08,1,5,1,2,VIRTUALNO,112,19,131,188,35.135800,-94.539300
2013,400633000247,CAMERON,CAMERON HS,CAMERON,OK,74932,1,1,09,12,3,4,1,2,VIRTUALNO,97,15,112,115,35.136100,-94.539300
2013,400639000248,CANADIAN,CANADIAN ES,CANADIAN,OK,74425,1,1,PK,08,1,5,1,2,VIRTUALNO,250,16,266,295,35.171400,-95.656700
2013,400639000249,CANADIAN,CANADIAN HS,CANADIAN,OK,74425,1,1,09,12,3,4,1,2,VIRTUALNO,102,8,110,148,35.171400,-95.656700
2013,400639002753,CANADIAN,CARLTON LANDING ACADEMY ES,EUFAULA,OK,74432,1,1,PK,05,1,6,2,2,VIRTUALNO,0,0,0,37,35.203600,-95.543600
2013,400639002761,CANADIAN,CANADIAN MS,CANADIAN,OK,74425,1,2,06,08,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,35.175000,-95.654000
2013,400642000250,CANEY,CANEY ES,CANEY,OK,74533,1,1,PK,08,1,5,1,2,VIRTUALNO,106,20,126,176,34.235600,-96.211600
2013,400642029614,CANEY,CANEY HS,CANEY,OK,74533,1,1,09,12,3,5,1,2,VIRTUALNO,41,8,49,81,34.235600,-96.211600
2013,400648000253,CANTON,CANTON ES,CANTON,OK,73724,1,1,PK,08,1,5,1,2,VIRTUALNO,165,22,187,279,36.048300,-98.586600
2013,400648000254,CANTON,CANTON HS,CANTON,OK,73724,1,1,09,12,3,4,1,2,VIRTUALNO,40,17,57,108,36.049000,-98.587100
2013,400651000255,CANUTE,CANUTE ES,CANUTE,OK,73626,1,1,PK,08,1,5,1,2,VIRTUALNO,136,29,165,289,35.417800,-99.282100
2013,400651000256,CANUTE,CANUTE HS,CANUTE,OK,73626,1,1,09,12,3,4,1,2,VIRTUALNO,93,11,104,151,35.417800,-99.282100
2013,400663000258,CARNEGIE,CARNEGIE ES,CARNEGIE,OK,73015,1,1,PK,05,1,5,1,2,VIRTUALNO,226,16,242,292,35.098300,-98.603400
2013,400663000259,CARNEGIE,CARNEGIE HS,CARNEGIE,OK,73015,1,1,09,12,3,5,1,2,VIRTUALNO,98,7,105,145,35.102700,-98.603400
2013,400663002676,CARNEGIE,CARNEGIE MS,CARNEGIE,OK,73015,1,1,06,08,2,5,1,2,VIRTUALNO,91,11,102,120,35.098300,-98.603400
2013,400669000261,CARNEY,CARNEY ES,CARNEY,OK,74832,1,1,PK,08,1,4,1,2,VIRTUALNO,82,40,122,152,35.805900,-97.013400
2013,400669000262,CARNEY,CARNEY HS,CARNEY,OK,74832,1,1,09,12,3,4,1,2,VIRTUALNO,26,10,36,63,35.804500,-97.012700
2013,400681000267,CASHION,CASHION ES,CASHION,OK,73016,1,1,PK,08,1,2,1,2,VIRTUALNO,80,23,103,354,35.801100,-97.676300
2013,400681000268,CASHION,CASHION HS,CASHION,OK,73016,1,1,09,12,3,1,1,2,VIRTUALNO,38,9,47,152,35.801200,-97.677200
2013,400685001110,OKEMAH,OAKES ES,OKEMAH,OK,74859,1,1,PK,03,1,5,1,2,VIRTUALNO,242,45,287,337,35.426600,-96.301100
2013,400685001111,OKEMAH,OKEMAH HS,OKEMAH,OK,74859,1,1,09,12,3,4,1,2,VIRTUALNO,162,34,196,270,35.427200,-96.302900
2013,400685001901,OKEMAH,OKEMAH MS,OKEMAH,OK,74859,1,1,06,08,2,5,1,2,VIRTUALNO,119,17,136,165,35.427500,-96.302000
2013,400685002711,OKEMAH,OKEMAH NOBLE CTR,OKEMAH,OK,74859,1,1,04,05,2,5,1,2,VIRTUALNO,68,11,79,101,35.426600,-96.301100
2013,400687000270,CATOOSA,CATOOSA HS,CATOOSA,OK,74015,1,1,09,12,3,4,1,2,VIRTUALNO,227,80,307,607,36.168900,-95.755600
2013,400687000273,CATOOSA,J. W. SAM ES,CATOOSA,OK,74015,1,1,02,03,1,5,1,2,VIRTUALNO,180,44,224,318,36.168600,-95.759100
2013,400687000811,CATOOSA,WELLS MS,CATOOSA,OK,74015,1,1,06,08,2,5,1,2,VIRTUALNO,256,67,323,492,36.168300,-95.753400
2013,400687002309,CATOOSA,HELEN PAUL LEARNING CTR,CATOOSA,OK,74015,1,1,PK,01,1,5,1,2,VIRTUALNO,293,47,340,423,36.168600,-95.759100
2013,400687029754,CATOOSA,CHEROKEE ES,CATOOSA,OK,74015,1,1,04,05,2,5,1,2,VIRTUALNO,170,43,213,295,36.182200,-95.749300
2013,400693000274,CAVE SPRINGS,CAVE SPRINGS ES,BUNCH,OK,74931,1,1,PK,08,1,5,1,2,VIRTUALNO,75,5,80,86,35.717800,-94.751400
2013,400693000275,CAVE SPRINGS,CAVE SPRINGS HS,BUNCH,OK,74931,1,1,09,12,3,5,1,2,VIRTUALNO,70,17,87,97,35.717900,-94.751200
2013,400696000276,CEMENT,CEMENT ES,CEMENT,OK,73017,1,1,PK,08,1,5,1,2,VIRTUALNO,109,27,136,178,34.930800,-98.139600
2013,400696029625,CEMENT,CEMENT HS,CEMENT,OK,73017,1,1,09,12,3,4,1,2,VIRTUALNO,31,8,39,66,34.930800,-98.139600
2013,400714000279,CENTRAL,CENTRAL ES,SALLISAW,OK,74955,1,1,PK,08,1,5,1,2,VIRTUALNO,194,39,233,321,35.448500,-94.707200
2013,400714000280,CENTRAL,CENTRAL HS,SALLISAW,OK,74955,1,1,09,12,3,4,1,2,VIRTUALNO,93,20,113,197,35.448500,-94.707200
2013,400717000281,CENTRAL HIGH,CENTRAL HIGH ES,MARLOW,OK,73055,1,1,PK,06,1,5,1,2,VIRTUALNO,75,39,114,242,34.607900,-98.093200
2013,400717000282,CENTRAL HIGH,CENTRAL HIGH HS,MARLOW,OK,73055,1,1,10,12,3,1,1,2,VIRTUALNO,20,15,35,107,34.607900,-98.093200
2013,400717002756,CENTRAL HIGH,CENTRAL HIGH JHS,MARLOW,OK,73055,1,1,07,09,2,4,1,2,VIRTUALNO,21,14,35,82,34.607700,-98.093300
2013,400729000283,CHANDLER,CHANDLER HS,CHANDLER,OK,74834,1,1,09,12,3,4,1,2,VIRTUALNO,92,27,119,303,35.705200,-96.882500
2013,400729001709,CHANDLER,PARK ROAD ES,CHANDLER,OK,74834,1,1,03,06,1,4,1,2,VIRTUALNO,133,45,178,340,35.702100,-96.900100
2013,400729002375,CHANDLER,CHANDLER JHS,CHANDLER,OK,74834,1,1,07,08,2,4,1,2,VIRTUALNO,52,20,72,170,35.705200,-96.882500
2013,400729029695,CHANDLER,EAST SIDE ES,CHANDLER,OK,74834,1,1,PK,02,1,4,1,2,VIRTUALNO,145,35,180,355,35.707000,-96.877200
2013,400732000286,CHATTANOOGA,CHATTANOOGA ES,CHATTANOOGA,OK,73528,1,1,PK,08,1,5,1,2,VIRTUALNO,54,22,76,150,34.423900,-98.656700
2013,400732000287,CHATTANOOGA,CHATTANOOGA HS,CHATTANOOGA,OK,73528,1,1,09,12,3,1,1,2,VIRTUALNO,18,8,26,77,34.424000,-98.656400
2013,400735000289,CHECOTAH,MARSHALL ES,CHECOTAH,OK,74426,1,1,PK,02,1,5,1,2,VIRTUALNO,395,65,460,491,35.460400,-95.529500
2013,400735000290,CHECOTAH,CHECOTAH HS,CHECOTAH,OK,74426,1,1,09,12,3,5,1,2,VIRTUALNO,303,58,361,450,35.470700,-95.537600
2013,400735000571,CHECOTAH,CHECOTAH INTERMEDIATE ES,CHECOTAH,OK,74426,1,1,03,05,1,5,1,2,VIRTUALNO,223,34,257,296,35.460900,-95.527400
2013,400735001859,CHECOTAH,CHECOTAH MS,CHECOTAH,OK,74426,1,1,06,08,2,5,1,2,VIRTUALNO,246,47,293,328,35.468500,-95.525200
2013,400738000293,CHELSEA,CHELSEA HS,CHELSEA,OK,74016,1,1,09,12,3,4,1,2,VIRTUALNO,139,23,162,283,36.539700,-95.439500
2013,400738001913,CHELSEA,ART GOAD ES,CHELSEA,OK,74016,1,1,PK,05,1,5,1,2,VIRTUALNO,334,45,379,460,36.540800,-95.435800
