time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-02-04T07:04:51.100Z,36.2227,-97.4201,5,2.6,ml,,,,0.56,us,usc000n5vt,2014-04-08T01:43:27.000Z,"13km WSW of Perry, Oklahoma",earthquake
2014-02-03T09:03:21.580Z,37.132,-97.7684,5,3.6,mwr,,30,0.649,0.44,us,usc000mg0h,2015-01-29T00:50:01.374Z,"18km NW of Caldwell, Kansas",earthquake
2014-02-03T08:43:30.810Z,37.133,-97.8334,5,2.9,mb_lg,,61,0.638,1.24,us,usc000mfzp,2014-04-08T01:43:25.000Z,"17km E of Anthony, Kansas",earthquake
2014-02-02T16:37:32.990Z,36.398,-97.343,5,2.6,ml,,,,0.7,us,usc000mh8f,2014-04-08T01:43:23.000Z,"13km NNW of Perry, Oklahoma",earthquake
2014-02-02T12:06:28.510Z,36.5978,-97.9548,5,2.7,ml,,,,1.18,us,usc000mnz8,2014-04-08T01:43:23.000Z,"23km NNW of Enid, Oklahoma",earthquake
2014-02-01T18:12:42.900Z,35.5925,-97.3788,5,2.5,ml,,,,0.67,us,usc000mfbv,2014-04-08T01:43:21.000Z,"7km N of Spencer, Oklahoma",earthquake
2014-02-01T09:08:02.300Z,35.9505,-96.9074,5,3.6,mwr,,,,0.39,us,usc000mf70,2015-01-28T23:06:22.379Z,"11km ESE of Perkins, Oklahoma",earthquake
2014-01-31T17:59:12.340Z,35.474,-96.504,5,2.9,ml,,,,0.87,us,usc000meqp,2015-01-30T07:19:45.922Z,"2km SW of Boley, Oklahoma",earthquake
2014-01-31T15:52:56.570Z,36.6532,-98.2081,8.82,3.1,ml,,,,1.54,us,usc000mejv,2015-01-31T00:41:43.619Z,"13km NNE of Helena, Oklahoma",earthquake
2014-01-31T11:30:46.500Z,35.983,-97.196,3.7,2.7,ml,,,,0.49,us,usc000n5tf,2014-04-08T01:43:18.000Z,"6km NE of Langston, Oklahoma",earthquake
2014-01-30T04:50:30.580Z,35.947,-96.9153,5.77,3.2,ml,,,,0.37,us,usc000mdes,2015-01-29T19:10:32.337Z,"11km ESE of Perkins, Oklahoma",earthquake
2014-01-29T03:25:37.090Z,35.9431,-96.9156,5,2.3,ml,,,,0.85,us,usc000mcqf,2015-01-30T23:30:35.808Z,"11km ESE of Perkins, Oklahoma",earthquake
2014-01-29T02:24:06.740Z,35.943,-96.908,5,3.2,ml,,,,0.6,us,usc000mcld,2015-01-29T03:29:14.776Z,"11km ESE of Perkins, Oklahoma",earthquake
2014-01-29T02:07:14.740Z,35.9446,-96.9111,5,3,ml,,,,0.64,us,usc000mcpn,2015-01-30T12:22:54.905Z,"11km ESE of Perkins, Oklahoma",earthquake
2014-01-28T15:05:01.590Z,35.6,-97.389,5.5,3,ml,,,,0.5,us,usc000mc7l,2015-01-29T16:30:00.305Z,"8km N of Spencer, Oklahoma",earthquake
2014-01-28T09:52:29.850Z,35.578,-98.07,16.5,2.9,ml,,,,1.02,us,usb000m9jx,2015-01-30T03:01:14.677Z,"11km WNW of El Reno, Oklahoma",earthquake
2014-01-27T05:37:29.240Z,36.138,-97.307,4.31,2.8,ml,,,,0.79,us,usb000m8p0,2014-03-27T18:15:44.000Z,"16km S of Perry, Oklahoma",earthquake
2014-01-26T23:10:31.340Z,36.1658,-96.9717,5,2.6,ml,,153,0.606,0.67,us,usc000mcnp,2014-03-27T18:15:43.000Z,"9km NE of Stillwater, Oklahoma",earthquake
2014-01-26T06:38:18.200Z,35.1097,-96.1792,2.54,3.1,ml,,,,0.68,us,usb000m8ar,2015-01-30T03:38:19.182Z,"15km SSE of Wetumka, Oklahoma",earthquake
2014-01-25T01:01:09.660Z,36.001,-97.055,4.9,2.6,ml,,,,0.59,us,usb000m7xv,2015-01-30T06:26:02.072Z,"3km NNW of Perkins, Oklahoma",earthquake
2014-01-24T06:41:02.200Z,35.721,-97.4304,4.621,2.3,ml,,,,0.79,us,usb000m79e,2015-01-30T11:34:45.018Z,"8km NNE of Edmond, Oklahoma",earthquake
2014-01-22T17:28:46.100Z,36.1022,-97.0301,3.622,2.8,ml,,,,0.5,us,usb000m6k7,2015-01-30T00:17:51.219Z,"2km ESE of Stillwater, Oklahoma",earthquake
2014-01-22T06:50:14.940Z,36.0975,-97.0304,5,2.4,ml,,,,0.76,us,usb000m6k3,2015-01-30T18:54:40.212Z,"3km SE of Stillwater, Oklahoma",earthquake
2014-01-19T18:40:18.050Z,36.1197,-97.0002,5,2.6,mb_lg,,149,0.555,0.93,us,usb000m4ke,2015-01-31T01:23:23.723Z,"5km E of Stillwater, Oklahoma",earthquake
2014-01-19T09:03:47.160Z,36.786,-98.7,5,2.7,ml,,,,1.47,us,usb000m4kr,2015-01-30T06:37:25.939Z,"3km SW of Alva, Oklahoma",earthquake
2014-01-17T09:15:17.840Z,36.138,-96.89,5,2.8,ml,,,,0.75,us,usc000mz0c,2014-03-22T00:05:18.000Z,"15km E of Stillwater, Oklahoma",earthquake
2014-01-15T23:57:27.000Z,35.6091,-97.1491,2.702,2.6,ml,,,,0.74,us,usc000myxb,2014-03-22T00:05:15.000Z,"7km SE of Luther, Oklahoma",earthquake
2014-01-14T16:59:42.990Z,36.332,-96.995,5,2.8,ml,,,,0.68,us,usb000m14t,2015-01-30T08:42:11.568Z,"17km W of Pawnee, Oklahoma",earthquake
2014-01-13T23:25:51.410Z,35.594,-97.389,6.6,2.3,ml,,,,0.59,us,usb000m1bm,2014-03-15T03:40:16.000Z,"7km N of Spencer, Oklahoma",earthquake
2014-01-11T07:38:18.820Z,36.736,-98.289,5,2.7,ml,,,,1.11,us,usc000m0v1,2015-01-30T12:11:08.356Z,"6km ESE of Cherokee, Oklahoma",earthquake
2014-01-10T22:22:31.700Z,35.752,-97.478,6.8,2.1,ml,,,,0.97,us,usc000m0uz,2014-03-15T03:39:02.000Z,"11km N of Edmond, Oklahoma",earthquake
2014-01-10T08:30:52.000Z,35.563,-96.747,5,2.6,ml,,,,0.68,us,usb000m4md,2014-03-15T03:38:56.000Z,"10km NNW of Prague, Oklahoma",earthquake
2014-01-10T07:36:51.900Z,35.89,-96.8044,4.01,2.6,ml,,,,0.55,us,usb000m4m4,2014-03-15T03:38:56.000Z,"11km SSW of Cushing, Oklahoma",earthquake
2014-01-09T23:07:37.170Z,35.8184,-96.9338,2.66,3,ml,,,,1.61,us,usc000lzpy,2015-01-30T04:35:11.668Z,"13km NNW of Chandler, Oklahoma",earthquake
2014-01-09T22:37:53.370Z,35.722,-97.43,2.9,2.2,ml,,,,0.55,us,usc000m009,2014-03-15T03:38:51.000Z,"8km NNE of Edmond, Oklahoma",earthquake
2014-01-09T22:05:17.310Z,35.721,-97.425,4.6,2.3,ml,,,,0.65,us,usc000lzul,2015-01-30T17:41:57.233Z,"8km NNE of Edmond, Oklahoma",earthquake
2014-01-09T20:01:54.210Z,35.888,-97.287,5,2.8,ml,,,,0.47,us,usc000lzuf,2015-01-30T14:52:26.736Z,"6km SSW of Langston, Oklahoma",earthquake
2014-01-09T09:15:03.040Z,36.1321,-97.3134,5,2.8,ml,,,,1.04,us,usc000lz9l,2014-03-15T03:38:45.000Z,"17km S of Perry, Oklahoma",earthquake
2014-01-09T03:26:53.060Z,35.5421,-96.773,3.21,3.8,ml,,,,0.92,us,usc000lz7a,2015-01-28T20:46:52.371Z,"10km NW of Prague, Oklahoma",earthquake
2014-01-08T18:29:13.960Z,35.651,-97.402,5,2.2,ml,,,,0.76,us,usc000lz86,2014-03-15T03:38:38.000Z,"6km E of Edmond, Oklahoma",earthquake
2014-01-08T12:37:42.900Z,36.1352,-96.9764,5,2.5,ml,,,,0.53,us,usc000lymp,2015-01-29T20:42:29.924Z,"7km ENE of Stillwater, Oklahoma",earthquake
2014-01-08T05:05:29.380Z,36.811,-98.369,3.4,2.3,ml,,,,0.53,us,usc000lz84,2014-03-15T03:38:33.000Z,"6km N of Cherokee, Oklahoma",earthquake
2014-01-07T02:02:02.170Z,35.599,-97.401,6.6,2.3,ml,,,,0.46,us,usc000lykz,2014-03-07T00:26:01.000Z,"8km NNW of Spencer, Oklahoma",earthquake
2014-01-06T08:41:15.800Z,35.3126,-103.0704,5,3.3,mb,,26,1.217,1.43,us,usc000lxim,2015-01-30T13:42:44.624Z,"31km E of Logan, New Mexico",earthquake
2014-01-04T23:33:32.000Z,36.129,-97.322,5,3.7,mb_lg,,,,0.63,us,usc000lx1g,2015-01-29T18:33:12.552Z,"18km S of Perry, Oklahoma",earthquake
2014-01-04T21:26:17.000Z,35.819,-96.94,5,3.2,mb_lg,,,,0.56,us,usc000lwzb,2015-01-30T18:40:22.310Z,"14km NNW of Chandler, Oklahoma",earthquake
2014-01-04T20:35:30.100Z,36.8398,-98.3576,2.988,3.5,mb_lg,,,,0.71,us,usc000lwxy,2015-01-30T01:21:33.179Z,"9km N of Cherokee, Oklahoma",earthquake
2014-01-04T06:31:40.210Z,36.015,-97.077,5,2,ml,,,,0.84,us,usc000lwqg,2015-01-31T00:36:08.474Z,"6km NW of Perkins, Oklahoma",earthquake
2014-01-04T05:27:24.900Z,35.557,-97.234,5.1,3,ml,,,,0.84,us,usc000lwqc,2015-01-30T02:05:01.464Z,"4km ESE of Jones, Oklahoma",earthquake
2014-01-02T17:20:26.850Z,36.127,-96.895,4.4,3.2,ml,,,,0,us,usc000lvrp,2015-01-29T18:22:02.658Z,"14km E of Stillwater, Oklahoma",earthquake
2014-01-02T13:19:32.000Z,36.1226,-97.3227,5,3.1,ml,,,,0.56,us,usc000lvld,2015-01-30T09:10:50.287Z,"18km S of Perry, Oklahoma",earthquake
2014-01-02T00:01:32.000Z,35.59,-97.392,7.5,2.3,ml,,,,0.74,us,usc000lw47,2015-01-31T02:50:24.941Z,"7km N of Spencer, Oklahoma",earthquake
2013-12-31T19:25:31.990Z,36.57,-97.842,4.4,2.6,ml,,,,0.93,us,usc000luva,2015-01-31T02:59:12.268Z,"19km N of Enid, Oklahoma",earthquake
2013-12-31T03:13:54.070Z,36.1513,-96.8297,5,2.9,ml,,,,0.33,us,usc000lul1,2015-01-30T03:49:49.226Z,"12km WNW of Yale, Oklahoma",earthquake
2013-12-31T01:36:22.170Z,36.7606,-98.5915,10.113,2.9,ml,,,,0.63,us,usc000lujk,2015-01-30T05:50:23.624Z,"8km SE of Alva, Oklahoma",earthquake
2013-12-30T05:20:33.600Z,36.473,-97.024,5,2.9,ml,,,,1.16,us,usc000ltyx,2015-01-30T17:04:17.880Z,"22km S of McCord, Oklahoma",earthquake
2013-12-29T11:34:14.900Z,35.5728,-97.3345,5,2.6,ml,,,,0.49,us,usc000ltmv,2015-01-30T13:58:22.487Z,"4km W of Jones, Oklahoma",earthquake
2013-12-29T08:14:36.500Z,35.8914,-97.2966,5,3.7,mwr,,,,0.23,us,usc000ltkv,2015-01-28T21:31:22.368Z,"7km SSW of Langston, Oklahoma",earthquake
2013-12-29T02:41:02.400Z,36.958,-97.67,5.2,3.6,mwr,,,,2.17,us,usc000ltil,2015-01-29T23:22:07.167Z,"9km SW of Caldwell, Kansas",earthquake
2013-12-28T14:26:52.300Z,36.1404,-97.3219,5,3.3,ml,,,,0.59,us,usc000ltan,2015-01-30T01:28:57.568Z,"16km S of Perry, Oklahoma",earthquake
2013-12-27T22:19:37.100Z,35.6835,-97.3826,3.553,3.1,ml,,,,0.8,us,usc000lvke,2015-01-29T21:14:12.909Z,"9km ENE of Edmond, Oklahoma",earthquake
2013-12-27T03:31:08.380Z,36.19,-98.501,5,2.9,ml,,,,0.93,us,usc000lsfb,2014-02-28T08:44:09.000Z,"8km SSW of Fairview, Oklahoma",earthquake
2013-12-26T12:25:53.700Z,35.595,-97.376,5.465,2.5,ml,,,,0.76,us,usc000lrvt,2014-02-28T08:44:08.000Z,"8km N of Spencer, Oklahoma",earthquake
2013-12-26T07:41:52.800Z,35.504,-97.327,6.434,2.5,ml,,,,0.44,us,usc000mj7f,2014-02-28T08:44:08.000Z,"1km NNW of Nicoma Park, Oklahoma",earthquake
2013-12-25T20:55:49.000Z,34.953,-97.373,5,2.8,ml,,,,0.56,us,usc000lri7,2015-01-30T17:11:14.992Z,"6km S of Purcell, Oklahoma",earthquake
2013-12-25T10:30:37.600Z,35.6012,-97.3837,5.95,3,ml,,,,0.29,us,usc000lrbp,2015-01-30T07:49:43.710Z,"8km N of Spencer, Oklahoma",earthquake
2013-12-25T07:20:12.600Z,35.6829,-97.3947,3.805,2.1,ml,,,,0.47,us,usc000lvk4,2014-02-28T08:44:07.000Z,"8km ENE of Edmond, Oklahoma",earthquake
2013-12-25T03:08:17.110Z,35.6818,-97.3931,5,3.7,mb_lg,,,,0.83,us,usc000lr7h,2015-01-28T13:49:13.278Z,"8km ENE of Edmond, Oklahoma",earthquake
2013-12-22T16:28:29.190Z,36.469,-97.047,5,3.2,ml,,,,1.19,us,usc000lpzn,2015-01-30T07:10:32.745Z,"23km S of McCord, Oklahoma",earthquake
2013-12-22T05:14:17.020Z,35.5975,-97.4084,5,2.7,ml,,57,0.059,0.31,us,usc000lpw1,2015-01-30T00:44:59.973Z,"8km SE of Edmond, Oklahoma",earthquake
2013-12-20T16:30:26.250Z,35.597,-97.38,5,2.2,ml,,,,0.44,us,usc000lpdi,2014-02-27T21:37:24.000Z,"8km N of Spencer, Oklahoma",earthquake
2013-12-17T13:23:39.640Z,35.4,-96.648,3.3,3.4,ml,,,,0.43,us,usc000lm1y,2015-01-30T00:45:08.208Z,"10km SSE of Prague, Oklahoma",earthquake
2013-12-17T04:30:34.460Z,36.222,-97.013,5,2.5,ml,,,,0.39,us,usc000lmpr,2015-01-30T09:41:54.925Z,"12km NNE of Stillwater, Oklahoma",earthquake
2013-12-16T15:09:53.900Z,37.1297,-97.7758,5,3.8,mwr,,43,0.645,0.53,us,usc000llhu,2015-01-28T14:32:29.215Z,"18km NW of Caldwell, Kansas",earthquake
2013-12-15T04:43:21.200Z,35.695,-97.388,5,2.1,ml,,,,0.55,us,usc000lkyp,2015-01-30T13:35:02.357Z,"9km ENE of Edmond, Oklahoma",earthquake
2013-12-14T19:45:14.400Z,36.7277,-98.2864,4.2,2.6,ml,,,,0.49,us,usc000lkpy,2014-02-21T23:00:54.000Z,"6km ESE of Cherokee, Oklahoma",earthquake
2013-12-14T08:13:34.600Z,35.601,-97.3773,6.441,2.5,ml,,,,0.68,us,usc000lvjr,2014-02-21T23:00:54.000Z,"8km N of Spencer, Oklahoma",earthquake
2013-12-14T03:32:29.490Z,33.7122,-96.8048,4.69,2.7,mb_lg,,117,1.229,0.51,us,usc000lkgp,2015-01-30T08:38:04.016Z,"11km ENE of Whitesboro, Texas",earthquake
2013-12-13T05:43:04.430Z,33.7031,-96.6921,5,2.6,mb_lg,,106,1.302,1.1,us,usc000ljwu,2015-01-30T03:15:28.300Z,"6km SSW of Pottsboro, Texas",earthquake
2013-12-13T01:35:13.900Z,36.74,-98.286,4,2.8,ml,,,,1.31,us,usc000ljrt,2015-01-30T22:01:37.340Z,"6km ESE of Cherokee, Oklahoma",earthquake
2013-12-11T17:42:21.810Z,33.6998,-96.7133,5,2.7,mb_lg,,143,1.292,0.33,us,usc000lit1,2014-02-21T23:00:51.000Z,"7km SSW of Pottsboro, Texas",earthquake
2013-12-11T16:30:27.160Z,35.602,-97.167,4.9,2.6,ml,,,,0.39,us,usc000lme4,2014-02-21T23:00:51.000Z,"7km SSE of Luther, Oklahoma",earthquake
2013-12-10T21:58:03.030Z,35.6783,-97.1963,5,2.4,ml,,,,0.43,us,usc000lisk,2014-02-21T23:00:50.000Z,"1km N of Luther, Oklahoma",earthquake
2013-12-09T17:12:36.080Z,35.607,-97.375,6.4,2.5,ml,,,,0.52,us,usc000liry,2014-02-15T01:32:15.000Z,"9km N of Spencer, Oklahoma",earthquake
2013-12-09T15:02:48.780Z,35.605,-97.398,6.5,2.3,ml,,,,0.52,us,usc000lirx,2015-01-31T03:36:42.229Z,"8km SE of Edmond, Oklahoma",earthquake
2013-12-08T23:42:12.670Z,36.1688,-96.9641,4.33,2.9,ml,,,,0.87,us,usb000ldvy,2015-01-28T23:36:40.627Z,"10km NE of Stillwater, Oklahoma",earthquake
2013-12-08T22:17:14.580Z,35.6085,-97.4008,6.2,2.3,ml,,,,0.41,us,usc000li1j,2015-01-31T05:13:02.949Z,"8km SE of Edmond, Oklahoma",earthquake
2013-12-08T16:08:15.940Z,35.559,-96.754,5,2.6,ml,,,,0.48,us,usc000lhef,2014-02-15T01:32:13.000Z,"10km NW of Prague, Oklahoma",earthquake
2013-12-08T06:27:32.980Z,35.6045,-97.3971,6.18,3.3,ml,,,,0.37,us,usb000ldn6,2015-01-29T17:09:02.474Z,"9km SE of Edmond, Oklahoma",earthquake
2013-12-07T23:58:18.670Z,35.6077,-97.399,6.73,3.2,ml,,,,0,us,usb000ldks,2015-01-28T21:47:19.327Z,"8km SE of Edmond, Oklahoma",earthquake
2013-12-07T19:36:58.200Z,35.6145,-97.4029,6.655,2.5,ml,,,,0.75,us,usc000lx5r,2014-02-15T01:32:12.000Z,"8km ESE of Edmond, Oklahoma",earthquake
2013-12-07T19:26:30.100Z,35.6089,-97.3975,6.431,3,ml,,,,0.72,us,usb000ldg0,2015-01-29T01:52:52.889Z,"8km SE of Edmond, Oklahoma",earthquake
2013-12-07T18:10:24.590Z,35.6073,-97.3863,8.44,4.5,mwr,,,,1.63,us,usb000ldeh,2015-05-08T22:13:02.724Z,"9km ESE of Edmond, Oklahoma",earthquake
2013-12-06T00:37:13.850Z,36.8747,-97.9889,5,3.1,ml,,,,0.86,us,usb000lcdt,2014-02-15T01:32:10.000Z,"23km WNW of Medford, Oklahoma",earthquake
2013-12-04T09:48:41.130Z,35.892,-97.2864,5,2.7,ml,,,,0.65,us,usb000lb4j,2015-01-30T13:11:56.471Z,"6km SSW of Langston, Oklahoma",earthquake
2013-12-03T16:17:53.620Z,35.396,-96.448,5,2.8,ml,,,,0.65,us,usb000ldqp,2015-01-31T02:04:08.964Z,"11km SSE of Boley, Oklahoma",earthquake
2013-12-03T06:25:14.050Z,35.8885,-97.2908,5,2,ml,,,,0.51,us,usb000lbs7,2014-02-15T01:32:07.000Z,"7km SSW of Langston, Oklahoma",earthquake
2013-12-03T01:35:43.620Z,35.6065,-97.1597,5,2.4,ml,,,,0.53,us,usb000lbs2,2014-02-15T01:32:07.000Z,"6km SSE of Luther, Oklahoma",earthquake
2013-12-02T07:21:52.620Z,35.611,-97.378,9.01,3.1,ml,,,,0.76,us,usb000l92p,2014-02-12T01:08:41.000Z,"9km N of Spencer, Oklahoma",earthquake
2013-12-02T07:10:54.510Z,35.611,-97.379,8.66,3.2,ml,,,,0.78,us,usb000l92n,2015-01-29T03:20:02.376Z,"9km N of Spencer, Oklahoma",earthquake
2013-11-30T21:13:39.000Z,35.8934,-97.2957,5,3,ml,,,,0.6,us,usb000l8k5,2015-01-30T09:02:57.553Z,"6km SSW of Langston, Oklahoma",earthquake
2013-11-29T18:23:42.890Z,36.597,-97.85,5,2.6,ml,,,,1.3,us,usb000l8ey,2014-02-12T01:08:38.000Z,"22km N of Enid, Oklahoma",earthquake
2013-11-29T11:24:29.600Z,36.5946,-97.8374,5,2.6,ml,,,,0.6,us,usc000lra1,2014-02-12T01:08:37.000Z,"22km N of Enid, Oklahoma",earthquake
2013-11-29T00:41:03.310Z,36.2172,-97.0179,5,2.5,ml,,,,1.14,us,usb000l8ec,2015-01-30T17:24:00.535Z,"11km NNE of Stillwater, Oklahoma",earthquake
2013-11-28T23:06:32.820Z,36.2219,-97.015,5,2.3,ml,,,,0.7,us,usb000l8eb,2014-02-12T01:08:36.000Z,"12km NNE of Stillwater, Oklahoma",earthquake
2013-11-28T12:59:30.420Z,35.711,-97.462,3,2.2,ml,,,,1,us,usb000l8e5,2015-01-30T03:26:01.031Z,"6km NNE of Edmond, Oklahoma",earthquake
2013-11-28T10:22:56.930Z,36.2212,-97.0183,5,2.4,ml,,,,1.04,us,usb000l8e3,2014-02-12T01:08:36.000Z,"12km NNE of Stillwater, Oklahoma",earthquake
2013-11-27T07:36:25.610Z,36.5849,-97.8446,5.26,3,ml,,,,1.54,us,usb000l792,2015-01-30T09:58:40.881Z,"21km N of Enid, Oklahoma",earthquake
2013-11-26T21:43:55.440Z,35.602,-97.378,6.6,3,ml,,,,0.85,us,usb000l77t,2015-01-30T02:55:50.598Z,"8km N of Spencer, Oklahoma",earthquake
2013-11-26T16:00:54.250Z,34.43,-97.609,5,2.5,ml,,,,1.02,us,usb000l6wt,2015-01-30T16:22:50.175Z,"24km NNW of Healdton, Oklahoma",earthquake
2013-11-25T04:28:44.520Z,35.749,-97.576,3.9,2.2,ml,,,,0.85,us,usb000l764,2015-01-30T18:46:14.094Z,"13km NW of Edmond, Oklahoma",earthquake
2013-11-23T23:15:13.720Z,35.748,-97.578,4.4,2.9,ml,,,,0.56,us,usb000l5ee,2015-01-29T19:27:59.804Z,"13km NW of Edmond, Oklahoma",earthquake
2013-11-22T14:33:58.500Z,36.1792,-96.9537,3.11,3.6,ml,,,,0.61,us,usb000l4ak,2015-01-28T17:38:14.311Z,"11km NE of Stillwater, Oklahoma",earthquake
2013-11-22T10:47:29.030Z,35.723,-97.381,6.8,2,ml,,,,0,us,usb000l4zu,2014-02-11T02:18:54.000Z,"11km NE of Edmond, Oklahoma",earthquake
2013-11-18T08:37:41.900Z,36.183,-96.958,5,3.2,ml,,,,0.88,us,usb000l17a,2015-01-29T03:04:37.442Z,"11km NE of Stillwater, Oklahoma",earthquake
2013-11-18T08:12:24.590Z,36.177,-96.956,5,2.8,ml,,,,0.57,us,usb000l2p5,2015-01-31T01:57:56.611Z,"11km NE of Stillwater, Oklahoma",earthquake
2013-11-18T04:49:39.610Z,36.181,-96.958,5,2.4,ml,,,,0.83,us,usb000l2ny,2014-01-31T21:22:27.000Z,"11km NE of Stillwater, Oklahoma",earthquake
2013-11-18T04:38:17.290Z,35.601,-97.384,7.2,2.8,ml,,,,0.97,us,usb000l2nv,2015-01-30T04:37:34.239Z,"8km N of Spencer, Oklahoma",earthquake
2013-11-18T01:12:40.730Z,36.192,-96.962,5,2.1,ml,,,,0.83,us,usb000l2nb,2014-01-31T21:22:27.000Z,"12km NE of Stillwater, Oklahoma",earthquake
2013-11-17T10:13:06.600Z,35.589,-97.3824,5.981,2.5,ml,,,,0.7,us,usb000l2sk,2014-01-31T21:22:24.000Z,"7km N of Spencer, Oklahoma",earthquake
2013-11-16T04:51:46.170Z,35.595,-97.385,7.1,2.7,ml,,,,0.88,us,usb000kzsi,2015-01-30T13:51:51.210Z,"8km N of Spencer, Oklahoma",earthquake
2013-11-16T02:55:28.210Z,35.596,-97.38,5.9,2.5,ml,,,,0.5,us,usb000kzsf,2015-01-30T20:44:45.936Z,"8km N of Spencer, Oklahoma",earthquake
2013-11-15T07:09:22.830Z,35.594,-97.377,6.9,2.6,ml,,,,0.4,us,usb000kyth,2015-01-30T13:52:58.126Z,"7km N of Spencer, Oklahoma",earthquake
2013-11-15T00:17:32.160Z,35.5898,-97.3808,5.21,3,mb_lg,,54,0.035,0.44,us,usb000kyn7,2015-01-28T22:44:57.549Z,"7km N of Spencer, Oklahoma",earthquake
2013-11-14T11:54:53.940Z,35.6006,-97.3943,5,2.2,ml,,,,0.6,us,usb000kyrj,2014-01-31T21:22:19.000Z,"8km N of Spencer, Oklahoma",earthquake
2013-11-14T02:45:50.630Z,35.109,-97.821,5,2.4,ml,,,,0.41,us,usb000kyt2,2015-01-30T11:23:07.119Z,"12km ENE of Chickasha, Oklahoma",earthquake
2013-11-13T20:45:35.650Z,35.679,-97.403,6.5,2.7,ml,,,,0.32,us,usb000kxrb,2015-01-29T23:49:09.134Z,"7km ENE of Edmond, Oklahoma",earthquake
2013-11-13T13:56:06.800Z,35.719,-97.421,5,2.2,ml,,,,0.33,us,usb000kxr5,2015-01-30T19:12:50.677Z,"8km NE of Edmond, Oklahoma",earthquake
2013-11-13T06:34:56.840Z,35.711,-97.421,6,2.3,ml,,,,0.37,us,usb000kxqk,2015-01-30T08:06:17.877Z,"8km NE of Edmond, Oklahoma",earthquake
2013-11-13T05:16:36.860Z,35.652,-97.1332,6.09,2.7,ml,,,,0.37,us,usb000kwma,2015-01-30T11:16:01.791Z,"5km E of Luther, Oklahoma",earthquake
2013-11-12T23:04:00.700Z,35.388,-96.656,2.1,3.2,ml,,,,0.61,us,usb000kwie,2015-01-30T10:29:03.008Z,"11km SSE of Prague, Oklahoma",earthquake
2013-11-12T12:55:16.720Z,35.721,-97.429,6.43,2.2,ml,,,,0.92,us,usb000kxq7,2015-01-31T01:00:48.315Z,"8km NNE of Edmond, Oklahoma",earthquake
2013-11-12T04:00:58.590Z,36.5875,-97.8382,5.76,3.4,mb_lg,,,,0.55,us,usb000kw0p,2015-01-29T00:13:19.962Z,"21km N of Enid, Oklahoma",earthquake
2013-11-11T21:15:06.060Z,35.7156,-97.4383,5,3.3,ml,,,,0.53,us,usb000kvvd,2015-01-28T20:58:05.638Z,"7km NNE of Edmond, Oklahoma",earthquake
2013-11-11T11:51:41.460Z,35.722,-97.431,2.2,2.1,ml,,,,0.29,us,usb000kxnm,2014-01-17T00:29:16.000Z,"8km NNE of Edmond, Oklahoma",earthquake
2013-11-11T11:07:08.600Z,35.721,-97.4311,5,3.2,ml,,,,0.65,us,usb000kvqe,2015-01-28T20:30:02.151Z,"8km NNE of Edmond, Oklahoma",earthquake
2013-11-11T09:12:16.560Z,35.6938,-97.4807,5,2.4,mb_lg,,104,0.098,0.57,us,usb000kvqm,2014-01-17T00:29:16.000Z,"4km N of Edmond, Oklahoma",earthquake
2013-11-11T08:48:58.910Z,35.6934,-97.4431,5,2.3,mb_lg,,106,0.071,0.63,us,usb000kvps,2014-01-17T00:29:16.000Z,"5km NE of Edmond, Oklahoma",earthquake
2013-11-11T03:01:05.050Z,35.601,-97.389,7.363,2.1,ml,,,,0.34,us,usb000kvp4,2014-01-17T00:29:15.000Z,"8km N of Spencer, Oklahoma",earthquake
2013-11-11T01:00:06.060Z,35.7198,-97.4289,5,2.3,ml,,,,0.57,us,usb000kvmf,2015-01-30T10:54:35.503Z,"8km NNE of Edmond, Oklahoma",earthquake
2013-11-10T23:25:00.270Z,35.722,-97.4302,5.03,3.5,ml,,,,0.7,us,usb000kvln,2015-01-28T12:58:31.796Z,"8km NNE of Edmond, Oklahoma",earthquake
2013-11-10T21:36:15.290Z,35.539,-97.275,5.7,2.5,ml,,,,0.46,us,usb000kvp1,2015-01-30T16:09:50.377Z,"3km SSE of Jones, Oklahoma",earthquake
2013-11-10T17:40:48.700Z,35.598,-97.37,5,2.3,ml,,,,1.37,us,usb000kvnz,2014-01-17T00:29:15.000Z,"8km N of Spencer, Oklahoma",earthquake
2013-11-10T15:23:58.460Z,34.27,-94.912,3.7,2.5,ml,,,,0.42,us,usb000kwbj,2014-01-17T00:29:15.000Z,"31km NNW of Broken Bow, Oklahoma",earthquake
2013-11-10T12:00:08.940Z,35.506,-96.7,5,2.2,ml,,,,0.53,us,usb000kvny,2014-01-17T00:29:15.000Z,"2km NNW of Prague, Oklahoma",earthquake
2013-11-08T06:29:40.000Z,35.598,-97.3737,4.882,2.6,ml,,,,0.76,us,usb000kuj4,2015-01-30T12:07:39.331Z,"8km N of Spencer, Oklahoma",earthquake
2013-11-08T06:03:18.000Z,35.604,-97.3694,5,2.4,ml,,,,0.94,us,usb000kuiv,2015-01-30T22:11:38.933Z,"8km WNW of Jones, Oklahoma",earthquake
2013-11-08T05:52:59.400Z,35.5919,-97.3874,5,3.3,ml,,,,1.09,us,usb000kvhe,2014-01-17T00:29:12.000Z,"7km N of Spencer, Oklahoma",earthquake
